match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:44:45,2.0,4.0,68.0,0.0,1.0,2.0,1.0,0,40,2.0,1.0,2.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.645,7.542,1.0,120.0,3.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:45:22,2.0,5.0,69.0,0.0,1.0,2.0,2.0,0,0,1.0,2.0,1.0,32.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.694,7.953,3.0,104.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:46:04,2.0,5.0,70.0,0.0,1.0,2.0,2.0,15,0,1.0,1.0,1.0,33.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,23.829,7.0,124.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:46:39,2.0,5.0,71.0,0.0,1.0,2.0,2.0,30,0,1.0,1.0,1.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.058,16.829,5.0,130.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:47:13,2.0,5.0,72.0,0.0,1.0,2.0,2.0,40,0,1.0,1.0,1.0,35.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.731,6.162,1.0,131.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:48:56,2.0,6.0,73.0,0.0,1.0,3.0,2.0,0,0,2.0,2.0,1.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.792,14.444,4.0,106.0,0.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:49:37,2.0,6.0,74.0,0.0,1.0,3.0,2.0,15,0,2.0,2.0,2.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912,15.237,5.0,103.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:50:25,2.0,6.0,75.0,0.0,1.0,3.0,2.0,15,15,2.0,1.0,2.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.786,11.067,3.0,121.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:51:04,2.0,6.0,76.0,0.0,1.0,3.0,2.0,15,30,2.0,1.0,2.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657,0.588,1.0,127.0,4.0,0.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:51:27,2.0,6.0,77.0,0.0,1.0,3.0,2.0,15,40,2.0,1.0,2.0,36.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537,3.442,1.0,118.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:52:07,2.0,7.0,78.0,0.0,1.0,3.0,3.0,0,0,1.0,1.0,1.0,37.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.082,9.059,3.0,131.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:52:37,2.0,7.0,79.0,0.0,1.0,3.0,3.0,15,0,1.0,1.0,1.0,38.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.576,11.569,3.0,123.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:53:04,2.0,7.0,80.0,0.0,1.0,3.0,3.0,30,0,1.0,1.0,1.0,39.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908,4.342,1.0,122.0,2.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:53:22,2.0,7.0,81.0,0.0,1.0,3.0,3.0,40,0,1.0,2.0,1.0,40.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221,9.258,3.0,101.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:02,2.0,8.0,82.0,0.0,1.0,4.0,3.0,0,0,2.0,1.0,2.0,40.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559,2.215,1.0,113.0,4.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:22,2.0,8.0,83.0,0.0,1.0,4.0,3.0,0,15,2.0,1.0,1.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.427,6.815,2.0,120.0,4.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:47,2.0,8.0,84.0,0.0,1.0,4.0,3.0,15,15,2.0,2.0,2.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05,19.17,7.0,105.0,0.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:57:43,2.0,8.0,85.0,0.0,1.0,4.0,3.0,15,30,2.0,1.0,2.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.595,8.247,3.0,125.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:58:14,2.0,8.0,86.0,0.0,1.0,4.0,3.0,15,40,2.0,2.0,1.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.705,22.825,8.0,112.0,1.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:59:10,2.0,8.0,87.0,0.0,1.0,4.0,3.0,30,40,2.0,2.0,2.0,42.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.974,4.833,1.0,107.0,1.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:00:08,2.0,9.0,88.0,0.0,1.0,4.0,4.0,0,0,1.0,2.0,1.0,43.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465,2.801,1.0,105.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:00:48,2.0,9.0,89.0,0.0,1.0,4.0,4.0,15,0,1.0,2.0,2.0,43.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582,1.966,0.0,105.0,5.0,2.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:01:30,2.0,9.0,90.0,0.0,1.0,4.0,4.0,15,15,1.0,1.0,1.0,44.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.144,45.613,9.0,119.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:02:19,2.0,9.0,91.0,0.0,1.0,4.0,4.0,30,15,1.0,1.0,2.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.238,10.706,4.0,124.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:49:03,2.0,9.0,92.0,0.0,1.0,4.0,4.0,30,30,1.0,1.0,1.0,45.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527,5.387,1.0,131.0,3.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:49:27,2.0,9.0,93.0,0.0,1.0,4.0,4.0,40,30,1.0,1.0,1.0,46.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135,1.156,1.0,123.0,3.0,0.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:51:01,2.0,10.0,94.0,0.0,1.0,5.0,4.0,0,0,2.0,2.0,2.0,46.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.363,6.78,3.0,101.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:51:40,2.0,10.0,95.0,0.0,1.0,5.0,4.0,0,15,2.0,1.0,2.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.751,29.957,9.0,119.0,3.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:52:17,2.0,10.0,96.0,0.0,1.0,5.0,4.0,0,30,2.0,2.0,1.0,47.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.579,17.068,6.0,111.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:53:06,2.0,10.0,97.0,0.0,1.0,5.0,4.0,15,30,2.0,1.0,2.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.043,3.826,1.0,125.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:54:35,2.0,10.0,98.0,0.0,1.0,5.0,4.0,15,40,2.0,1.0,2.0,47.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.853,1.0,116.0,4.0,0.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:55:12,2.0,11.0,99.0,0.0,1.0,5.0,5.0,0,0,1.0,2.0,1.0,48.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,22.473,5.0,99.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:07,2.0,11.0,100.0,0.0,1.0,5.0,5.0,15,0,1.0,1.0,1.0,49.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948,5.41,1.0,131.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:28,2.0,11.0,101.0,0.0,1.0,5.0,5.0,30,0,1.0,1.0,1.0,50.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,10.438,3.0,124.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:54,2.0,11.0,102.0,0.0,1.0,5.0,5.0,40,0,1.0,1.0,1.0,51.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.012,6.32,1.0,127.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:58:32,2.0,12.0,103.0,0.0,1.0,6.0,5.0,0,0,2.0,1.0,2.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.782,22.141,5.0,110.0,4.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:59:03,2.0,12.0,104.0,0.0,1.0,6.0,5.0,0,15,2.0,1.0,1.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.813,5.158,2.0,119.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:59:32,2.0,12.0,105.0,0.0,1.0,6.0,5.0,15,15,2.0,1.0,2.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.262,8.246,3.0,113.0,4.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:00:16,2.0,12.0,106.0,0.0,1.0,6.0,5.0,15,30,2.0,1.0,2.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.803,8.672,3.0,117.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:00:47,2.0,12.0,107.0,0.0,1.0,6.0,5.0,15,40,2.0,1.0,2.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.848,5.163,3.0,117.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:01:41,2.0,13.0,108.0,0.0,1.0,6.0,6.0,0,0,1.0,1.0,1.0,53.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.204,19.978,5.0,126.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:02:24,2.0,13.0,109.0,0.0,1.0,6.0,6.0,1,0,2.0,1.0,2.0,53.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.152,12.727,3.0,124.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:02:58,2.0,13.0,110.0,0.0,1.0,6.0,6.0,1,1,2.0,1.0,2.0,53.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819,5.452,1.0,125.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:03:30,2.0,13.0,111.0,0.0,1.0,6.0,6.0,1,2,1.0,2.0,2.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819,5.452,1.0,81.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:04:55,2.0,13.0,112.0,0.0,1.0,6.0,6.0,1,3,1.0,1.0,1.0,54.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.886,1.0,134.0,3.0,1.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:05:33,2.0,13.0,113.0,0.0,1.0,6.0,6.0,2,3,2.0,1.0,2.0,54.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.766,0.691,1.0,124.0,4.0,0.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:06:39,2.0,13.0,114.0,0.0,1.0,6.0,6.0,2,4,2.0,1.0,2.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438,9.456,1.0,119.0,4.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:07:13,2.0,13.0,115.0,0.0,1.0,6.0,6.0,2,5,1.0,1.0,1.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.647,13.896,3.0,127.0,3.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:07:45,2.0,13.0,116.0,0.0,1.0,6.0,6.0,3,5,1.0,1.0,1.0,56.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.443,5.984,1.0,130.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:08:24,2.0,13.0,117.0,0.0,1.0,6.0,6.0,4,5,2.0,1.0,2.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.192,12.259,3.0,125.0,3.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:08:59,2.0,13.0,118.0,0.0,1.0,6.0,6.0,4,6,2.0,1.0,2.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.722,1.0,130.0,3.0,1.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:11:25,3.0,1.0,119.0,0.0,2.0,0.0,0.0,0,0,2.0,1.0,2.0,56.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135,3.616,1.0,109.0,4.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:11:46,3.0,1.0,120.0,0.0,2.0,0.0,0.0,0,15,2.0,2.0,2.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.506,4.801,1.0,102.0,1.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:12:20,3.0,1.0,121.0,0.0,2.0,0.0,0.0,0,30,2.0,1.0,2.0,56.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.363,30.827,5.0,113.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:12:59,3.0,1.0,122.0,0.0,2.0,0.0,0.0,0,40,2.0,1.0,1.0,57.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.761,40.318,12.0,119.0,3.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:13:45,3.0,1.0,123.0,0.0,2.0,0.0,0.0,15,40,2.0,1.0,1.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018,5.137,2.0,131.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:14:38,3.0,1.0,124.0,0.0,2.0,0.0,0.0,30,40,2.0,1.0,2.0,58.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,4.443,1.0,125.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:15:36,3.0,2.0,125.0,0.0,2.0,0.0,1.0,0,0,1.0,1.0,2.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.132,8.154,2.0,125.0,3.0,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:15:58,3.0,2.0,126.0,0.0,2.0,0.0,1.0,0,15,1.0,1.0,1.0,59.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.773,3.612,1.0,132.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:16:22,3.0,2.0,127.0,0.0,2.0,0.0,1.0,15,15,1.0,1.0,1.0,60.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702,0.822,1.0,131.0,3.0,1.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:16:50,3.0,2.0,128.0,0.0,2.0,0.0,1.0,30,15,1.0,1.0,1.0,61.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.685,19.114,5.0,122.0,2.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:17:22,3.0,2.0,129.0,0.0,2.0,0.0,1.0,40,15,1.0,2.0,1.0,62.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.197,35.83,9.0,98.0,1.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:18:36,3.0,3.0,130.0,0.0,2.0,1.0,1.0,0,0,2.0,2.0,1.0,63.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.077,11.106,4.0,107.0,2.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:20:04,3.0,3.0,131.0,0.0,2.0,1.0,1.0,15,0,2.0,1.0,1.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.362,18.425,4.0,124.0,3.0,1.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:20:41,3.0,3.0,132.0,0.0,2.0,1.0,1.0,30,0,2.0,1.0,2.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.657,1.0,127.0,3.0,1.0,2.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:21:06,3.0,3.0,133.0,0.0,2.0,1.0,1.0,30,15,2.0,1.0,2.0,64.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.653,50.677,1.0,127.0,4.0,0.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:21:57,3.0,3.0,134.0,0.0,2.0,1.0,1.0,30,30,2.0,2.0,2.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.963,3.215,1.0,106.0,0.0,1.0,1.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:22:41,3.0,3.0,135.0,0.0,2.0,1.0,1.0,30,40,2.0,1.0,2.0,64.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.462,16.057,5.0,127.0,3.0,0.0,0.0
